,Neighborhood,Bank Name,Bank Lat,Bank Long
453,East San Gabriel,East West Bank,34.1206769,-118.1081921
454,East San Gabriel,U.S. Bank Branch,34.147471,-118.1022092
455,Pico-Robertson,Bank of America Financial Center,34.0667222,-118.3984646
456,Pico-Robertson,First Republic Bank,34.0672316,-118.4021708
457,Pico-Robertson,Bank of America Financial Center,34.0536844,-118.3764631
458,Pico-Robertson,Chase Bank,34.0535244,-118.3757128
459,Palmdale,Bank of America Financial Center,34.5798369,-118.1150567
460,Palmdale,U.S. Bank Branch,34.5806968,-118.0964481
461,Palmdale,Union Bank,34.6009997,-118.147116
462,Palmdale,Wells Fargo Bank,34.6068771,-118.1472489
463,Palmdale,Wells Fargo Bank,34.57915560000001,-118.1113811
464,Palmdale,Chase Bank,34.580069,-118.097748
465,Palmdale,Chase Bank,34.559467,-118.084076
466,Palmdale,California Bank & Trust,34.6013463,-118.1458719
467,Palmdale,Chase Bank,34.6022653,-118.1538724
468,Palmdale,USA Gasoline,34.586837,-118.1479366
469,Beverly Grove,Bank of America Financial Center,34.0770693,-118.380047
470,Beverly Grove,Bank of America Financial Center,34.0665813,-118.3834614
471,Beverly Grove,Bank of America Financial Center,34.0846271,-118.3850221
472,Beverly Grove,U.S. Bank Branch,34.0850558,-118.3844287
473,Beverly Grove,U.S. Bank Branch,34.0666084,-118.3976431
474,Beverly Grove,U.S. Bank Branch,34.067529,-118.402443
475,Beverly Grove,Chase Bank,34.0746008,-118.3762199
476,Beverly Grove,Chase Bank,34.065026,-118.376479
477,Mar Vista,U.S. Bank Branch,34.0268554,-118.45509
478,Mar Vista,OneWest Bank,34.0131572,-118.4652732
479,Mar Vista,OneWest Bank,33.9923452,-118.4445981
480,Mar Vista,Chase Bank,34.004095,-118.433524
481,Mar Vista,Chase Bank,34.022133,-118.438854
482,Winnetka,Chase Bank,34.2090395,-118.5553028
483,Winnetka,U.S. Bank ATM - Tarzana,34.1724766,-118.5583222
484,Norwalk,Bank of America Financial Center,33.9052943,-118.0834233
485,Norwalk,Chase Bank,33.901932,-118.0856
486,Norwalk,Bank of the West,33.916666,-118.030664
487,Norwalk,Wells Fargo Bank,33.9131529,-118.0833627
488,Del Rey,Bank of America Financial Center,33.97294,-118.422704
489,Del Rey,U.S. Bank Branch,33.9805116,-118.438704
490,Del Rey,U.S. Bank Branch,33.9842834,-118.4432616
491,Del Rey,Chase Bank,33.9844463,-118.4384813
492,Del Rey,Chase Bank,33.9762539,-118.4179502
493,Del Rey,Comerica Bank,33.9897204,-118.4468356
494,Del Rey,First Bank,33.9830211,-118.4439669
495,Del Rey,Citibank,33.9854408,-118.4381913
496,Del Rey,U.S. Bank ATM - Marina Del Rey,33.9805116,-118.438704
497,Del Rey,Bank of America Financial Center,33.9882839,-118.4718659
498,Del Rey,Chase Bank,33.99741,-118.460405
499,Del Rey,Chase Bank,34.026615,-118.455432
500,Downey,Bank of America Financial Center,33.9250453,-118.1547364
501,Downey,Citibank,33.935637,-118.124816
502,Downey,Farmers & Merchants Bank,33.9357548,-118.1234976
503,Downey,ATM Pacific Western Bank,33.9525903,-118.1310615
504,Windsor Square,Chase Bank,34.062031,-118.307612
505,West Whittier-Los Nietos,U.S. Bank Branch,33.9624808,-118.0309135
506,West Whittier-Los Nietos,Chase Bank,33.980497,-118.049965
507,West Whittier-Los Nietos,Bank of America Financial Center,33.9758413,-118.0377288
508,West Whittier-Los Nietos,Wells Fargo Bank,33.9768461,-118.0370477
509,West Whittier-Los Nietos,Chase Bank,33.979314,-118.0359492
510,Monrovia,U.S. Bank Branch,34.1510782,-118.0052201
511,Monrovia,Wells Fargo Bank,34.1460656,-118.0012268
512,Monrovia,Bank of America Financial Center,34.1493344,-118.0007219
513,Monrovia,Opus Bank,34.1465369,-118.0011331
514,Monrovia,U.S. Bank Branch,34.1513821,-118.0280775
515,Monrovia,Bank of the West,34.161649,-118.054888
516,Monrovia,Chase Bank,34.151141,-118.001414
517,Monrovia,Chase Bank,34.139932,-118.013832
518,Monrovia,Citibank,34.149526,-118.001514
519,Monrovia,Far East National Bank,34.1268988,-118.0527897
520,Monrovia,U.S. Bank ATM - Monrovia,34.1510486,-118.005272
521,Lopez/Kagel Canyons,Bank of America Financial Center,34.3002543,-118.4409506
522,Irwindale,Bank of America Advanced Center,34.1402128,-117.9548071
523,Irwindale,Bank of the West,34.0757165,-117.8898327
524,Irwindale,Wells Fargo Bank,34.1399497,-117.9782483
525,Irwindale,Wells Fargo Bank,34.0732929,-117.8892828
526,Veterans Administration,U.S. Bank Branch,34.0588444,-118.4421313
527,Veterans Administration,Chase Bank,34.058973,-118.444463
528,Artesia,Bank of the West,33.874339,-118.046983
529,Artesia,Bank of America Financial Center,33.8584832,-118.0908058
530,Artesia,U.S. Bank Branch,33.9045337,-118.0823188
531,Artesia,Chase Bank,33.873644,-118.081919
532,Artesia,Bank of Hope,33.846634,-118.047771
533,Artesia,California Bank & Trust,33.859079,-118.0380387
534,Santa Fe Springs,Bank of Southern California,33.9415119,-118.0723276
535,Santa Fe Springs,Bank of America Financial Center,33.9475425,-118.0894522
536,Santa Fe Springs,Friendly Hills Bank,33.9424856,-118.0760505
537,Santa Fe Springs,U.S. Bank Branch,33.9401791,-118.0468306
538,Santa Fe Springs,U.S. Bank Branch,33.9412797,-118.0449036
539,Santa Fe Springs,Wells Fargo Bank,33.9467621,-118.0835921
540,Santa Fe Springs,Citibank,33.972397,-118.071784
541,Santa Fe Springs,Citizens Business Bank,33.9424934,-118.0759626
542,Santa Fe Springs,U.S. Bank ATM - Santa Fe Springs,33.9401838,-118.046889
543,Lomita,First Bank,33.8309737,-118.3529402
544,Lomita,Bank of Hope,33.807765,-118.360217
545,Lomita,Bank of Hope,33.82123,-118.326613
546,Lomita,OneWest Bank,33.7892732,-118.322915
547,Mid-Wilshire,Bank of America Financial Center,34.06201679999999,-118.3468063
548,Tujunga,Chase Bank,34.246683,-118.275738
549,Tujunga,Wells Fargo Bank,34.24022,-118.2664114
550,Tujunga,Citibank,34.259395,-118.302467
551,Mount Washington,Chase Bank,34.13942,-118.213903
552,Mount Washington,Bank of America Financial Center,34.1397189,-118.2156011
553,Mount Washington,Cathay Bank,34.0622772,-118.2387527
554,Mount Washington,Wells Fargo Bank,34.1418678,-118.2332888
555,Mount Washington,Wells Fargo Bank,34.1370437,-118.1896037
556,Sawtelle,Banner Bank Multifamily & Commercial Real Estate Lending,34.0401316,-118.4718609
557,Sawtelle,HSBC Bank,34.0148746,-118.4945708
558,Sawtelle,Union Bank,34.0542791,-118.4643612
559,Sawtelle,Bank of America Financial Center,34.0532514,-118.4700638
560,Sawtelle,U.S. Bank Branch,34.0435067,-118.4676457
561,Sawtelle,U.S. Bank Branch,34.0536132,-118.4684669
562,Sawtelle,Bank of the West,34.0091645,-118.4917265
563,Sawtelle,OneWest Bank,34.0418583,-118.4705496
564,Sawtelle,OneWest Bank,34.0540699,-118.4625808
565,Sawtelle,Chase Bank,34.041397,-118.462286
566,Sawtelle,Chase Bank,34.047931,-118.461964
567,Sawtelle,Union Bank,34.0318648,-118.4832175
568,Sawtelle,California Bank & Trust,34.0169125,-118.5007435
569,Sawtelle,California Bank & Trust,34.0499967,-118.4605172
570,Sawtelle,Pacific Premier Bank,34.0541899,-118.4644976
571,Sawtelle,Comerica Bank,34.0525136,-118.473491
572,San Pedro,Bank of America Financial Center,33.7235205,-118.3125418
573,San Pedro,U.S. Bank Branch,33.7329884,-118.2936805
574,San Pedro,Chase Bank,33.73483,-118.288224
575,San Pedro,Citibank,33.736325,-118.288868
576,San Pedro,Chase Bank,33.723117,-118.31358
577,San Pedro,Malaga Bank San Pedro,33.72212,-118.310954
578,San Pedro,South Shores,33.7235532,-118.3125374
579,San Pedro,Crown Plaza Parking.,33.7379008,-118.2823956
580,Glendale,Union Bank,34.1791572,-118.3012998
581,Glendale,U.S. Bank Branch,34.1550701,-118.254581
582,Glendale,Bank of the West,34.180902,-118.308382
583,Glendale,HomeStreet Bank,34.184949,-118.309243
584,Glendale,U.S. Bank ATM - Glendale,34.15491069999999,-118.2545899
585,Glendale,Chase Bank,34.102573,-118.309015
586,San Gabriel,East West Bank,34.1115278,-118.1280602
587,San Gabriel,Bank of America Financial Center,34.1025493,-118.0990086
588,Pico Rivera,Chase Bank,33.969488,-118.100829
589,Pico Rivera,Wells Fargo Bank,33.985051,-118.0997631
590,Pico Rivera,Chase Bank,34.000775,-118.081693
591,Pico Rivera,Bank of the West,33.9646169,-118.0615856
592,Pico Rivera,Chase Bank,33.938133,-118.130132
593,Pico Rivera,Chase Bank,33.9402651,-118.0460582
594,Baldwin Park,U.S. Bank Branch,34.0718486,-117.9635243
595,Baldwin Park,Bank of America Financial Center,34.0704508,-117.9272167
596,Baldwin Park,Bank of the West,34.085106,-117.963906
597,Baldwin Park,Bank of the West,34.068055,-117.925181
598,Baldwin Park,Chase Bank,34.087431,-117.958593
599,Baldwin Park,Pacific Western Bank,34.0690851,-117.9265962
600,Baldwin Park,Wells Fargo Bank,34.0723008,-117.9615669
601,Baldwin Park,Chase Bank,34.070057,-117.926452
602,Baldwin Park,Chase Bank,34.078804,-117.908074
603,Baldwin Park,Wells Fargo Bank,34.0516916,-117.944427
604,Baldwin Park,Wells Fargo Bank,34.0715549,-117.9236757
605,Baldwin Park,Tiny Treasures Milk Bank,34.0604667,-117.9892903
606,Baldwin Park,First Financial Corporate Center,34.068586,-117.942822
607,North El Monte,First General Bank,34.1263034,-118.0551084
608,North El Monte,American Plus Bank NA,34.1261377,-118.0527688
609,North El Monte,Wells Fargo Bank,34.1258639,-118.054643
610,North El Monte,Union Bank,34.1314135,-118.0648945
611,North El Monte,HSBC Bank,34.1267195,-118.0552582
612,North El Monte,Bank of the West,34.131368,-118.067254
613,North El Monte,Banner Bank,34.1399928,-117.9944636
614,North El Monte,Bank of America Financial Center,34.1420672,-118.0310965
615,North El Monte,East West Bank,34.1301938,-118.024856
616,North El Monte,California Bank & Trust,34.1267499,-118.0545668
617,North El Monte,East West Bank,34.12759,-118.0544224
618,North El Monte,Preferred Bank,34.1224671,-118.0554495
619,Lancaster,Mission Bank - Lancaster,34.679544,-118.165204
620,Lancaster,U.S. Bank Branch,34.6891196,-118.1123136
621,Lancaster,U.S. Bank Branch,34.6898132,-118.1724704
622,Lancaster,Wells Fargo Bank,34.6737851,-118.1676351
623,Lancaster,Wells Fargo Bank,34.6972507,-118.1447679
624,Lancaster,Chase Bank,34.697773,-118.144832
625,Lancaster,Citizens Business Bank,34.6563919,-118.14731
626,Lancaster,Chase Bank,34.674588,-118.151947
627,Lancaster,California Bank & Trust,34.6977517,-118.1454679
628,Lancaster,U.S. Bank Branch,34.6606405,-118.1829832
629,Lancaster,Wells Fargo,34.6615953,-118.2023871
630,Lancaster,U.S. Bank ATM - Valley Central,34.6897895,-118.172509
631,Lancaster,Chase Bank,34.660613,-118.201756
632,Lancaster,Chase Bank,34.688173,-118.113061
633,Lancaster,Bank of Southern California,34.6984315,-118.138411
634,Lancaster,U.S. Bank ATM - West Lancaster,34.6606014,-118.1829965
635,Lancaster,Antelope Valley Bank Depository,34.6992778,-118.1722905
636,Lancaster,Wells Fargo Bank,34.6892982,-118.0967724
637,Lancaster,Antelope Valley Home Loans,34.6802477,-118.1652491
638,Lancaster,Bank of America Financial Center,34.6610417,-118.2054023
639,La Puente,First Choice Bank,33.9897779,-117.9253785
640,La Puente,CTBC Bank,33.9908101,-117.9157977
641,La Puente,Pacific City Bank,33.9883362,-117.9077183
642,La Puente,HSBC Bank,33.9882421,-117.9058933
643,La Puente,U.S. Bank Branch,33.9962139,-117.9676151
644,La Puente,Union Bank,33.9903703,-117.9137889
645,La Puente,Hanmi Bank,33.9875955,-117.8955604
646,La Puente,Cathay Bank,33.9958905,-117.9046319
647,La Puente,East West Bank,33.9878185,-117.9020742
648,La Puente,California Bank & Trust,33.991146,-117.933552
649,La Puente,East West Bank,33.9949866,-117.8961577
650,La Puente,East West Bank,33.992151,-117.9312856
651,La Puente,Cathay Bank,33.9898556,-117.926316
652,La Puente,Preferred Bank,33.9916603,-117.9238641
653,La Puente,Wells Fargo Bank,34.0216262,-117.958027
654,La Puente,GBC International Bank,33.994964,-117.8962494
655,La Puente,Wells Fargo Bank,33.9905864,-117.918478
656,La Puente,Chase Bank,33.989331,-117.933236
657,La Puente,ATM Cathay Bank,33.9958905,-117.9046319
658,La Puente,OneWest Bank,33.9937049,-117.9691441
659,Montecito Heights,Wells Fargo Bank,34.049678,-118.2478347
660,Valley Village,Chase Bank,34.1520326,-118.367337
661,Valley Village,Citibank,34.158337,-118.396747
662,Valley Village,CapitalSource Bank - Studio City,34.1402085,-118.3688767
663,Valley Village,Chase Bank,34.143933,-118.395001
664,Harbor City,Union Bank,33.7934218,-118.3316752
665,Harbor City,Union Bank,33.748867,-118.3244594
666,Harbor City,Bank of America Financial Center,33.7926885,-118.3329079
667,Harbor City,U.S. Bank Branch,33.7889194,-118.3225672
668,Harbor City,Union Bank,33.8057629,-118.3506025
669,Harbor City,Comerica Bank,33.7940998,-118.3353053
670,Harbor City,Wells Fargo Bank,33.8339244,-118.3149594
671,Harbor City,Chase Bank,33.791052,-118.330945
672,Monterey Park,CTBC Bank,34.0796963,-118.104349
673,Monterey Park,East West Bank,34.051448,-118.1382382
674,Monterey Park,East West Bank,34.0784846,-118.1270304
675,Monterey Park,East West Bank,34.0780519,-118.135018
676,Monterey Park,Chase Bank,34.056674,-118.134927
677,Monterey Park,Chase Bank,34.079216,-118.117319
678,Reseda,Union Bank,34.23591890000001,-118.5531961
679,Reseda,Pacific Premier Bank,34.1595139,-118.5008219
680,Reseda,U.S. Bank Branch,34.2422704,-118.5574869
681,Reseda,U.S. Bank Branch,34.1700223,-118.5702536
682,Reseda,U.S. Bank Branch,34.1723767,-118.5580017
683,Reseda,California Bank & Trust,34.1562939,-118.4848246
684,Reseda,Grandpoint Bank,34.159496,-118.500697
685,Reseda,First Bank,34.1633456,-118.5205862
686,Reseda,Cathay Bank,34.235209,-118.564022
687,Reseda,Preferred Bank,34.1673944,-118.5313435
688,Reseda,Wells Fargo Bank,34.2008147,-118.5339224
689,Pomona,Bank of America Financial Center,34.0557745,-117.7493405
690,Pomona,Wells Fargo Bank,34.0628035,-117.7453507
691,Pomona,Bank of America Financial Center,34.0290615,-117.7599228
692,Pomona,U.S. Bank Branch,34.0552356,-117.7504092
693,Pomona,Union Bank,34.0121479,-117.7432234
694,Pomona,U.S. Bank Branch,34.0638986,-117.7185063
695,Pomona,Chase Bank,34.057576,-117.750545
696,Pomona,California Bank & Trust,34.094938,-117.717443
697,Pomona,Citizens Business Bank,34.068639,-117.75236
698,Pomona,U.S. Bank ATM - Pomona Mission & Garey,34.0553455,-117.75044
699,Pomona,U.S. Bank ATM - Pomona-Indian Hill Boulevard,34.0639031,-117.7185831
700,Pomona,Wells Fargo Bank,34.0958162,-117.7182846
701,Pomona,Chase Bank,34.080449,-117.719633
702,Pomona,Chase Bank,34.097859,-117.718281
703,Pomona,Chase Bank,34.015572,-117.745044
704,Pomona,American Continental Bank,34.010108,-117.7402808
705,Pomona,East West Bank,34.0098781,-117.7407341
706,Pomona,Banco Prospera,34.0567301,-117.7493065
707,Pomona,OneWest Bank,34.1016671,-117.7695776
708,Pomona,Wells Fargo Bank,34.0889189,-117.6935738
709,San Fernando,Bank of America Financial Center,34.2574845,-118.4664974
710,San Fernando,Philippine National Bank,34.2348411,-118.4836209
711,San Fernando,Bankers Fidelity Inv,34.3058279,-118.4571974
712,Atwater Village,Umpqua Bank,34.1571119,-118.2574416
713,Atwater Village,First Citizens Bank,34.15554729999999,-118.2585268
714,Atwater Village,OneWest Bank,34.1620412,-118.255332
715,Atwater Village,Comerica Bank,34.153748,-118.2554439
716,Bellflower,Farmers & Merchants Bank,33.8507466,-118.1431724
717,Bellflower,Wells Fargo Bank,33.8592239,-118.1174281
718,Bellflower,Union Bank,33.920214,-118.07302
719,Bellflower,U.S. Bank Branch,33.8890894,-118.1240174
720,Bellflower,OneWest Bank,33.85819780000001,-118.0850226
721,Bellflower,Hanmi Bank - Cerritos Artesia Branch,33.8727211,-118.082582
722,Bellflower,East West Bank,33.8580541,-118.0812336
723,Azusa,Bank of America Financial Center,34.1332104,-117.9065462
724,Azusa,U.S. Bank Branch,34.0978529,-117.8735779
725,Azusa,U.S. Bank Branch,34.1248229,-117.8729917
726,Azusa,Union Bank,34.1289823,-117.8730977
727,Azusa,Pacific Western Bank,34.106524,-117.9399738
728,Azusa,Chase Bank,34.128397,-117.881727
729,Azusa,OneWest Bank,34.1284482,-117.8730112
730,Azusa,Chase Bank,34.1331763,-117.908417
731,Azusa,California Bank & Trust,34.1332489,-117.9325333
732,Azusa,HomeStreet Bank and Affinity Lending Center,34.1273232,-117.8721218
733,Azusa,Pacific Western Bank,34.1303109,-117.8719884
734,Azusa,Wells Fargo Bank,34.1337904,-117.9072777
735,Azusa,Wells Fargo Bank,34.1283917,-117.873551
736,Azusa,HomeStreet Bank Home Loan Center,34.1389182,-117.8650887
737,Azusa,ATM (Bank of America),34.1333341,-117.9065802
738,Azusa,AltaPacific Bank,34.1142782,-117.872923
739,Azusa,Bank of America Financial Center,34.1363207,-117.8661701
740,Azusa,Grand Point Bank,34.1387054,-117.8651752
741,Azusa,First California Bank,34.106524,-117.9399738
742,Azusa,Wells Fargo Bank,34.0868426,-117.9090179
743,Alhambra,Bank of America Financial Center,34.0957826,-118.1248403
744,Alhambra,First Bank,34.0799611,-118.1110613
745,Alhambra,Bank of America Financial Center,34.0786278,-118.1171598
746,Alhambra,Chase Bank,34.092596,-118.131816
747,Alhambra,Chase Bank,34.098589,-118.118287
748,Alhambra,Chase Bank,34.0918654,-118.1452896
749,Avalon,Chase Bank,34.098327,-118.326253
750,Avalon,Wells Fargo Bank,34.0759001,-118.3239931
751,Avalon,Bank of America Financial Center,34.0976273,-118.3270629
752,Avalon,U.S. Bank Branch,34.1010528,-118.3409535
753,Avalon,Union Bank,34.0877671,-118.3801348
754,Lawndale,Bank of America Financial Center,33.8683921,-118.3531809
755,Lawndale,OneWest Bank,33.8730874,-118.3702172
756,Lawndale,OneWest Bank,33.9007294,-118.3861853
757,Lawndale,Chase Bank,33.874293,-118.35205
758,Lawndale,Wells Fargo Bank,33.8726058,-118.3268094
759,Gardena,Union Bank,33.8673448,-118.3535406
760,Gardena,U.S. Bank ATM - Gardena - Food 4 Less,33.8737316,-118.2948969
761,Gardena,ATM (Union Bank),33.865336,-118.3087966
762,West Hollywood,Wells Fargo Bank,34.0978132,-118.3639095
763,West Hollywood,U.S. Bank Branch,34.0730443,-118.3617633
764,West Hollywood,OneWest Bank,34.069945,-118.4051018
765,West Hollywood,Chase Bank,34.098325,-118.360161
766,West Hollywood,Comerica Bank,34.068545,-118.4070343
767,West Hollywood,Comerica Bank,34.0898343,-118.392553
768,West Hollywood,First Republic Bank,34.0610716,-118.4140217
769,Montebello,Bank of America Financial Center,34.0101879,-118.1071929
770,Montebello,Wells Fargo Bank,34.0097431,-118.1080672
771,Montebello,U.S. Bank Branch,33.9849246,-118.1051342
772,Montebello,Bank of the West,34.0015167,-118.083288
773,Montebello,Chase Bank,34.021031,-118.123166
774,Montebello,Chase Bank,34.01776100000001,-118.10761
775,Montebello,Cathay Bank,34.0600649,-118.1333922
776,Montebello,Preferred Bank,33.982937,-118.0970624
777,Montebello,Pacific Western Bank,34.0016641,-118.0854017
778,Montebello,Far East National Bank,34.0525443,-118.1373512
779,North Hills,Bank of the West,34.235371,-118.500714
780,North Hills,Hanmi Bank,34.2561234,-118.5354921
781,North Hills,U.S. Bank Branch,34.256727,-118.501532
782,North Hills,Bank of Hope,34.254968,-118.537106
783,North Hills,Bank of Hope,34.223077,-118.536521
784,North Hills,HomeStreet Bank,34.2663575,-118.5231241
785,North Hills,Wells Fargo Bank,34.2560714,-118.5026966
786,North Hills,Wells Fargo Bank,34.2399163,-118.526252
787,North Hills,Wells Fargo Bank,34.27172,-118.49968
788,North Hills,Citibank,34.235257,-118.484515
789,North Hills,Chase Bank,34.207968,-118.507964
790,Canoga Park,Wells Fargo Bank,34.1871045,-118.6261131
791,Canoga Park,Bank of America Financial Center,34.2007227,-118.6062125
792,Canoga Park,U.S. Bank Branch,34.2095618,-118.5540388
793,Canoga Park,U.S. Bank Branch,34.2020023,-118.6135592
794,Canoga Park,U.S. Bank Branch,34.1895279,-118.6413607
795,Canoga Park,Bank of the West,34.1720639,-118.5656299
796,Canoga Park,OneWest Bank,34.2291411,-118.5532259
797,Canoga Park,Chase Bank,34.201326,-118.60465
798,Canoga Park,Union Bank,34.1771165,-118.6056249
799,Canoga Park,California Bank & Trust,34.1724729,-118.602447
800,Canoga Park,Comerica Bank,34.1740355,-118.5968518
801,Canoga Park,First Bank,34.1830822,-118.603111
802,Canoga Park,First Bank - Not a Branch - LPO,34.1850884,-118.5969133
803,Canoga Park,Pacific Western Bank,34.178307,-118.6002979
804,Canoga Park,American Business Bank,34.1786177,-118.6026779
805,Canoga Park,Wells Fargo Bank,34.2006821,-118.6041632
806,Canoga Park,Wells Fargo Bank,34.2303023,-118.5618299
807,Canoga Park,Citibank,34.20016,-118.606314
808,Canoga Park,Bank Of America.,34.2007227,-118.6062124
809,Canoga Park,U.S. Bank ATM - Canoga Park - Ralphs,34.2020023,-118.6135592
810,Sun Valley,Bank of America Financial Center,34.2235356,-118.3970389
811,Sun Valley,Chase Bank,34.216865,-118.369985
812,Sun Valley,Chase Bank,34.221979,-118.396834
813,Sun Valley,Beneficial State bank north Hollywood,34.2014672,-118.4191076
814,Sun Valley,Land Bank Phil-L B P Remittance,34.2198587,-118.4328903
815,Sun Valley,Brink's Inc,34.2034844,-118.4107031
816,Sun Valley,City National Bank Branch,34.2160288,-118.3700509
817,Sun Valley,Golden Satellite,34.2129864,-118.3874866
818,Sun Valley,Burbank Philharmonic Orchestra,34.2279298,-118.3812562
819,Long Beach,U.S. Bank Branch,33.7669422,-118.1858217
820,Long Beach,Union Bank,33.7667926,-118.2015557
821,Long Beach,First Bank - Not a Branch - C&I & LPO,33.7668095,-118.1989252
822,Long Beach,Bank of America Financial Center,33.78202479999999,-118.1674999
823,Long Beach,Bank of the West,33.7724667,-118.1891081
824,Long Beach,Comerica Bank,33.7862455,-118.1405434
825,Long Beach,Chase Bank,33.76699,-118.187315
826,Long Beach,Chase Bank,33.770317,-118.192758
827,Long Beach,California Bank & Trust,33.7667265,-118.1975425
828,Long Beach,Comerica Bank,33.7674666,-118.1889305
829,Long Beach,Wells Fargo Bank,33.80464,-118.1902146
830,Long Beach,U.S. Bank Branch,33.8048383,-118.1679914
831,Long Beach,Citibank,33.7676116,-118.1998751
832,Long Beach,Chase Bank,33.77874300000001,-118.189089
833,Long Beach,U.S. Bank ATM - Long Beach,33.7669592,-118.1854048
834,Long Beach,Farmers & Merchants Bank,33.7707153,-118.1920193
835,Long Beach,International City Bank NA,33.7673127,-118.1900963
836,Long Beach,Chase Bank,33.7888953,-118.1405661
837,Long Beach,Wells Fargo Bank,33.7673797,-118.1934755
838,Long Beach,Wells Fargo Bank,33.8040355,-118.1672111
839,Los Feliz,Chase Bank,34.111438,-118.287734
840,Los Feliz,Hanmi Bank,34.0729758,-118.3088511
841,Los Feliz,Comerica Bank,34.06197909999999,-118.3057112
842,Los Feliz,Citibank,34.0978573,-118.2985192
843,Los Feliz,Citibank,34.1048645,-118.2876414
844,Palms,HSBC Bank,34.0685011,-118.4061058
845,Palms,Bank of America Financial Center,34.0239437,-118.3949044
846,Palms,Union Bank,34.0595231,-118.4176811
847,Palms,Union Bank,34.0668113,-118.3995591
848,Palms,Union Bank,33.9988388,-118.4286807
849,Palms,Union Bank,33.9862222,-118.443258
850,Palms,U.S. Bank Branch,34.0393263,-118.4225679
851,Palms,Bank of America Financial Center,34.0415934,-118.4259397
852,Palms,U.S. Bank Branch,33.9952753,-118.3956347
853,Palms,Bank of the West,34.067427,-118.397997
854,Palms,First Citizens Bank,34.0606462,-118.398746
855,Palms,OneWest Bank,34.0257616,-118.4318539
856,Palms,OneWest Bank,34.0548025,-118.3981955
857,Palms,Chase Bank,34.022275,-118.397003
858,Palms,Chase Bank,34.026898,-118.393343
859,Palms,California Bank & Trust,34.037994,-118.4422212
860,Palms,California Bank & Trust,34.063611,-118.370314
861,Glassell Park,HSBC Bank,34.1532866,-118.2555815
862,Glassell Park,Union Bank,34.1516141,-118.2547659
863,Glassell Park,U.S. Bank Branch,34.1361551,-118.1895508
864,Glassell Park,Bank of the West,34.1519533,-118.2442554
865,Glassell Park,Pacific Western Bank,34.1521271,-118.2547955
866,Glassell Park,Bank of America Financial Center,34.1514836,-118.2554946
867,Glassell Park,Chase Bank,34.153099,-118.243431
868,Paramount,Bank of America Financial Center,33.8734793,-118.1254804
869,Paramount,Union Bank,33.8890797,-118.1259075
870,Paramount,Bank of the West,33.853304,-118.133457
871,Paramount,First Bank,33.8518936,-118.1431303
872,Paramount,Chase Bank,33.881878,-118.124919
873,Paramount,Chase Bank,33.9231801,-118.1298474
874,Paramount,Wells Fargo Bank,33.8541165,-118.137774
875,Paramount,Chase Bank,33.857556,-118.116707
876,Paramount,Chase Bank,33.850159,-118.143274
877,Rosemead,HSBC Bank,34.0798535,-118.1023725
878,Rosemead,HSBC Bank,34.1227662,-118.1028508
879,Rosemead,Union Bank,34.1037053,-118.0894567
880,Rosemead,Wells Fargo Bank,34.1042427,-118.0906999
881,Rosemead,U.S. Bank Branch,34.1239952,-118.0545371
882,Rosemead,Bank of the West,34.123169,-118.103703
883,Rosemead,OneWest Bank,34.1241503,-118.100976
884,Rosemead,Union Bank,34.1220265,-118.1045646
885,Rosemead,California Bank & Trust,34.0785303,-118.1199638
886,Rosemead,First Bank,34.125108,-118.059212
887,Pacoima,U.S. Bank Branch,34.3109728,-118.4344278
888,Pacoima,Chase Bank,34.28016,-118.441382
889,Pacoima,Chase Bank,34.2464162,-118.4199081
890,Pacoima,Wells Fargo Bank,34.2916655,-118.4303105
891,Pacoima,Wells Fargo Bank,34.2748901,-118.4104799
892,Pacoima,Mission Valley Bank,34.235663,-118.36711
893,Pacoima,Citibank,34.260291,-118.430541
894,Pacoima,U.S. Bank ATM - Sylmar,34.3110117,-118.4344151
895,Pacoima,Chase Bank,34.308641,-118.433487
896,Pacoima,Chase Bank,34.282378,-118.451698
897,Pacoima,Citibank,34.27936,-118.442239
898,Pacoima,ATM (Wells Fargo Bank),34.27504090000001,-118.410704
899,Pacoima,Chase Bank,34.258856,-118.466345
900,Pacoima,Chase Bank,34.237187,-118.467086
901,Pacoima,CHANELLE Tunstall,34.2710666,-118.4156428
902,Pacoima,"ATM 7ELEVEN, INC.",34.26395050000001,-118.4017703
903,Pacoima,Bank Of America,34.304429,-118.4455973
904,Pacoima,Bus Station,34.2916717,-118.4303207
905,Pacoima,Bank of America Financial Center,34.2338754,-118.4662654
906,Elysian Valley,HomeStreet Bank,34.0918469,-118.2913323
907,Elysian Valley,OneWest Bank,34.0674973,-118.2919812
908,Elysian Valley,Citibank,34.101685,-118.258837
909,Elysian Valley,U.S. Bank ATM - San Fernando - Super King,34.1096813,-118.2430881
910,Elysian Valley,U.S. Bank ATM - Los Feliz,34.1019901,-118.2915209
911,Elysian Valley,U.S. Bank ATM - West Los Feliz - Vons,34.129357,-118.2588137
912,Elysian Valley,Chase Bank,34.099983,-118.291231
913,Elysian Valley,Chase Bank,34.1095935,-118.1923526
914,Elysian Valley,Chase Bank,34.12699,-118.262741
915,Elysian Valley,Wells Fargo Bank,34.0992767,-118.2914425
916,Elysian Valley,Chase Bank,34.142113,-118.257633
917,West Compton,First Bank,33.889229,-118.305713
918,Harbor Gateway,Bank of America Financial Center,33.8355908,-118.3166975
